,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Statecode
1798,2021,11,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",77.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,137.0,0.0,17.0,0.0,0.0,IN
1799,2021,11,9E,Endeavor Air Inc.,SCE,"State College, PA: University Park",32.0,4.0,2.42,0.0,1.58,0.0,0.0,0.0,0.0,264.0,189.0,0.0,75.0,0.0,0.0,PA
1800,2021,11,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",21.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,44.0,0.0,30.0,KY
1801,2021,11,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",76.0,3.0,1.55,0.0,1.0,0.0,0.45,0.0,0.0,184.0,150.0,0.0,15.0,0.0,19.0,MO
1802,2021,11,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",115.0,7.0,3.06,0.0,2.3,0.0,1.64,0.0,0.0,243.0,118.0,0.0,74.0,0.0,51.0,LA
1803,2021,11,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",130.0,10.0,3.93,0.74,2.67,0.0,2.66,0.0,0.0,510.0,184.0,78.0,97.0,0.0,151.0,MO
1804,2021,11,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",214.0,28.0,12.73,1.02,7.5,0.0,6.76,0.0,0.0,1412.0,759.0,32.0,297.0,0.0,324.0,NY
1805,2021,11,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",19.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,313.0,297.0,16.0,0.0,0.0,0.0,FL
1806,2021,11,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",134.0,13.0,5.41,0.0,4.39,0.0,3.2,0.0,0.0,448.0,167.0,0.0,180.0,0.0,101.0,TN
1807,2021,11,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",6.0,1.0,0.0,0.82,0.18,0.0,0.0,0.0,0.0,77.0,0.0,63.0,14.0,0.0,0.0,OK
1808,2021,11,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",68.0,14.0,5.08,0.95,3.31,0.0,4.66,0.0,0.0,859.0,425.0,18.0,143.0,0.0,273.0,MI
1809,2021,11,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",258.0,17.0,4.62,0.55,8.18,0.0,3.65,0.0,0.0,759.0,352.0,52.0,251.0,0.0,104.0,TN
1810,2021,11,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",84.0,6.0,3.04,0.0,2.58,0.0,0.38,0.0,1.0,286.0,186.0,0.0,82.0,0.0,18.0,GA
1811,2021,11,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",135.0,7.0,1.0,1.0,3.44,1.0,0.56,0.0,3.0,616.0,37.0,446.0,84.0,30.0,19.0,AR
1812,2021,11,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",245.0,34.0,17.97,0.0,3.09,0.0,12.95,4.0,0.0,1762.0,991.0,0.0,78.0,0.0,693.0,NM
1813,2021,11,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",89.0,15.0,7.51,0.0,1.93,0.0,5.56,0.0,0.0,1351.0,1001.0,0.0,64.0,0.0,286.0,NY
1814,2021,11,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",58.0,16.0,6.11,0.0,0.0,0.0,9.89,1.0,0.0,861.0,343.0,0.0,0.0,0.0,518.0,TX
1815,2021,11,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",765.0,135.0,67.49,0.0,17.6,0.0,49.91,8.0,1.0,7275.0,3156.0,0.0,613.0,0.0,3506.0,GA
1816,2021,11,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1253.0,230.0,98.19,0.86,55.91,1.23,73.81,16.0,3.0,13812.0,7343.0,86.0,1693.0,29.0,4661.0,TX
1817,2021,11,AA,American Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",55.0,7.0,3.36,0.0,2.22,0.06,1.36,0.0,0.0,384.0,241.0,0.0,52.0,5.0,86.0,PA
1818,2021,11,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",239.0,37.0,22.69,0.0,5.03,0.0,9.28,6.0,0.0,1843.0,1136.0,0.0,172.0,0.0,535.0,CT
1819,2021,11,AA,American Airlines Inc.,BGR,"Bangor, ME: Bangor International",2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,ME
1820,2021,11,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",59.0,21.0,8.36,0.0,2.2,0.0,10.45,3.0,0.0,1138.0,325.0,0.0,104.0,0.0,709.0,AL
1821,2021,11,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",765.0,141.0,72.62,0.03,21.49,0.0,46.86,11.0,0.0,7524.0,3744.0,2.0,687.0,0.0,3091.0,TN
1822,2021,11,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",119.0,21.0,7.91,0.0,1.86,0.0,11.23,1.0,0.0,1645.0,569.0,0.0,61.0,0.0,1015.0,ID
1823,2021,11,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1847.0,267.0,106.56,2.62,52.51,2.95,102.37,33.0,1.0,15425.0,6544.0,151.0,1625.0,126.0,6979.0,MA
1824,2021,11,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",173.0,48.0,23.32,0.0,8.4,0.0,16.28,4.0,0.0,2583.0,986.0,0.0,326.0,0.0,1271.0,NY
1825,2021,11,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",115.0,17.0,6.48,1.0,2.94,0.0,6.58,0.0,0.0,1812.0,996.0,144.0,78.0,0.0,594.0,CA
1826,2021,11,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",297.0,48.0,23.99,0.0,7.04,1.07,15.9,3.0,2.0,2632.0,1199.0,0.0,226.0,52.0,1155.0,MD
1827,2021,11,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",28.0,5.0,3.35,0.0,0.38,0.0,1.27,0.0,0.0,190.0,116.0,0.0,23.0,0.0,51.0,MT
1828,2021,11,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",2.0,1.0,0.66,0.0,0.0,0.0,0.34,0.0,0.0,65.0,43.0,0.0,0.0,0.0,22.0,SC
1829,2021,11,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",206.0,43.0,22.1,0.0,6.11,0.0,14.79,2.0,0.0,2933.0,1670.0,0.0,166.0,0.0,1097.0,SC
1830,2021,11,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",317.0,99.0,29.72,0.25,42.88,0.0,26.16,4.0,0.0,4647.0,1239.0,31.0,1481.0,0.0,1896.0,OH
1831,2021,11,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8267.0,841.0,377.17,10.4,81.08,6.39,365.96,169.0,5.0,68973.0,38851.0,528.0,2512.0,323.0,26759.0,NC
1832,2021,11,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",246.0,53.0,21.64,0.0,9.61,0.0,21.75,8.0,0.0,2973.0,1026.0,0.0,243.0,0.0,1704.0,OH
1833,2021,11,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",87.0,11.0,7.96,0.0,1.33,0.0,1.71,1.0,0.0,375.0,261.0,0.0,22.0,0.0,92.0,CO
1834,2021,11,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",210.0,44.0,18.2,1.0,6.75,0.0,18.05,3.0,0.0,2175.0,898.0,120.0,141.0,0.0,1016.0,OH
1835,2021,11,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1998.0,321.0,118.0,3.19,55.22,0.0,144.58,51.0,1.0,18408.0,7104.0,93.0,1643.0,0.0,9568.0,DC
1836,2021,11,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",809.0,117.0,62.02,0.57,23.52,0.45,30.44,21.0,3.0,5010.0,2709.0,16.0,552.0,24.0,1709.0,CO
1837,2021,11,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11695.0,1469.0,607.61,13.62,173.74,7.3,666.73,235.0,22.0,117359.0,55479.0,1241.0,5258.0,224.0,55157.0,TX
1838,2021,11,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",149.0,35.0,16.1,0.92,4.81,0.0,13.16,2.0,0.0,2308.0,1354.0,123.0,116.0,0.0,715.0,IA
1839,2021,11,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",371.0,72.0,34.27,0.12,12.9,0.38,24.34,6.0,0.0,3864.0,1817.0,34.0,376.0,42.0,1595.0,MI
1840,2021,11,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",24.0,1.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,80.0,24.0,0.0,0.0,0.0,56.0,CO
1841,2021,11,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",301.0,59.0,34.03,1.0,2.17,0.0,21.8,3.0,0.0,3724.0,2174.0,98.0,65.0,0.0,1387.0,TX
1842,2021,11,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",28.0,7.0,5.25,0.0,0.6,0.0,1.15,0.0,0.0,592.0,518.0,0.0,16.0,0.0,58.0,OR
1843,2021,11,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",570.0,134.0,53.15,1.24,54.13,1.36,24.12,16.0,2.0,7362.0,3541.0,47.0,1960.0,100.0,1714.0,NJ
1844,2021,11,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",179.0,48.0,17.76,0.0,22.38,0.0,7.86,2.0,1.0,2848.0,1293.0,0.0,712.0,0.0,843.0,FL
1845,2021,11,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",121.0,11.0,5.08,0.0,1.39,0.0,4.53,4.0,0.0,453.0,257.0,0.0,29.0,0.0,167.0,CA
1846,2021,11,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",581.0,73.0,35.39,0.75,11.17,0.0,25.7,7.0,1.0,4267.0,2191.0,18.0,372.0,0.0,1686.0,FL
1847,2021,11,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",71.0,20.0,6.19,1.8,2.19,0.0,9.83,1.0,0.0,1715.0,471.0,518.0,81.0,0.0,645.0,WA
1848,2021,11,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",44.0,16.0,7.31,0.96,3.63,0.0,4.1,1.0,0.0,690.0,339.0,75.0,124.0,0.0,152.0,MI
1849,2021,11,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",33.0,16.0,8.25,0.64,1.34,0.0,5.78,0.0,0.0,920.0,405.0,93.0,34.0,0.0,388.0,NC
1850,2021,11,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",59.0,12.0,4.8,0.0,1.28,0.0,5.93,2.0,0.0,607.0,166.0,0.0,57.0,0.0,384.0,SC
1851,2021,11,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",264.0,33.0,19.08,0.0,6.96,1.0,5.96,0.0,0.0,3140.0,1580.0,0.0,141.0,16.0,1403.0,HI
1852,2021,11,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",183.0,33.0,14.23,0.28,3.51,0.12,14.85,5.0,0.0,2462.0,1535.0,21.0,83.0,11.0,812.0,DC
1853,2021,11,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",577.0,115.0,53.87,0.0,23.87,0.21,37.05,9.0,0.0,7065.0,3326.0,0.0,1006.0,13.0,2720.0,TX
1854,2021,11,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",77.0,17.0,8.95,0.0,0.96,0.0,7.09,4.0,0.0,980.0,486.0,0.0,34.0,0.0,460.0,KS
1855,2021,11,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",134.0,34.0,20.94,0.79,2.4,0.0,9.86,0.0,0.0,2583.0,1299.0,388.0,134.0,0.0,762.0,NC
1856,2021,11,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",358.0,65.0,27.99,1.0,14.57,0.7,20.73,9.0,0.0,4454.0,2600.0,270.0,386.0,14.0,1184.0,IN
1857,2021,11,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",30.0,4.0,1.4,0.0,0.03,0.0,2.57,0.0,0.0,110.0,29.0,0.0,1.0,0.0,80.0,WY
1858,2021,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",343.0,80.0,44.18,0.0,11.85,0.85,23.12,8.0,0.0,4692.0,2167.0,0.0,421.0,39.0,2065.0,FL
1859,2021,11,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1337.0,252.0,117.82,0.0,78.31,4.48,51.39,29.0,2.0,15598.0,8691.0,0.0,2557.0,228.0,4122.0,NY
1860,2021,11,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",89.0,7.0,3.19,0.0,0.86,0.0,2.95,0.0,1.0,472.0,171.0,0.0,21.0,0.0,280.0,HI
1861,2021,11,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1156.0,187.0,75.64,2.32,23.14,2.9,83.0,13.0,0.0,10883.0,4156.0,209.0,849.0,87.0,5582.0,NV
1862,2021,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2733.0,352.0,168.62,4.37,55.65,6.25,117.11,23.0,1.0,22931.0,10896.0,296.0,1820.0,247.0,9672.0,CA
1863,2021,11,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TX
1864,2021,11,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1997.0,366.0,157.42,6.06,98.21,1.88,102.42,58.0,8.0,19882.0,9721.0,216.0,3085.0,93.0,6767.0,NY
1865,2021,11,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",76.0,9.0,3.88,0.0,1.41,0.0,3.71,0.0,0.0,607.0,145.0,0.0,64.0,0.0,398.0,HI
1866,2021,11,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31.0,4.0,1.39,0.0,0.65,0.0,1.96,0.0,0.0,245.0,47.0,0.0,54.0,0.0,144.0,AR
1867,2021,11,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",286.0,65.0,25.92,0.0,4.97,0.93,33.18,4.0,0.0,3232.0,1216.0,0.0,211.0,78.0,1727.0,MO
1868,2021,11,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1446.0,253.0,104.77,1.59,60.06,2.2,84.39,18.0,0.0,14460.0,6912.0,70.0,1765.0,105.0,5608.0,FL
1869,2021,11,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",57.0,10.0,7.06,0.0,2.06,0.0,0.88,1.0,0.0,632.0,440.0,0.0,70.0,0.0,122.0,PA
1870,2021,11,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",307.0,73.0,33.76,0.92,7.31,0.0,31.02,8.0,0.0,4728.0,2062.0,206.0,217.0,0.0,2243.0,TN
1871,2021,11,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",112.0,24.0,9.49,0.0,1.04,0.0,13.47,3.0,0.0,2392.0,1164.0,0.0,112.0,0.0,1116.0,TX
1872,2021,11,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",5185.0,1149.0,402.72,6.76,395.91,6.14,337.46,109.0,12.0,76112.0,35450.0,401.0,13470.0,160.0,26631.0,FL
1873,2021,11,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",191.0,34.0,17.43,0.0,4.95,0.03,11.59,3.0,0.0,3110.0,2171.0,0.0,136.0,3.0,800.0,WI
1874,2021,11,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",62.0,15.0,7.62,0.0,1.88,0.0,5.49,1.0,0.0,810.0,440.0,0.0,73.0,0.0,297.0,WI
1875,2021,11,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",390.0,92.0,52.44,0.26,10.68,1.25,27.37,4.0,0.0,5893.0,3731.0,20.0,284.0,93.0,1765.0,MN
1876,2021,11,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",529.0,97.0,50.83,0.0,10.11,0.0,36.06,10.0,1.0,6130.0,2737.0,0.0,380.0,0.0,3013.0,LA
1877,2021,11,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO
1878,2021,11,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",36.0,6.0,2.34,0.0,0.3,0.0,3.36,0.0,0.0,359.0,190.0,0.0,10.0,0.0,159.0,SC
1879,2021,11,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",151.0,26.0,10.92,0.0,8.9,0.0,6.17,0.0,0.0,1481.0,427.0,0.0,244.0,0.0,810.0,HI
1880,2021,11,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",197.0,40.0,21.59,2.0,3.29,0.0,13.12,4.0,0.0,2468.0,1102.0,329.0,108.0,0.0,929.0,OK
1881,2021,11,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",184.0,31.0,13.92,0.0,3.72,0.0,13.36,5.0,0.0,1411.0,687.0,0.0,93.0,0.0,631.0,NE
1882,2021,11,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",231.0,30.0,16.19,0.0,0.98,0.0,12.83,4.0,5.0,1867.0,973.0,0.0,36.0,0.0,858.0,CA
1883,2021,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4171.0,521.0,231.66,4.55,85.88,3.42,195.49,90.0,2.0,37291.0,19302.0,130.0,2403.0,165.0,15291.0,IL
1884,2021,11,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",200.0,46.0,29.36,0.0,3.13,0.38,13.13,4.0,0.0,2730.0,1681.0,0.0,83.0,16.0,950.0,VA
1885,2021,11,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",437.0,99.0,31.62,1.0,46.47,0.08,19.83,8.0,0.0,4213.0,1515.0,20.0,1630.0,6.0,1042.0,FL
1886,2021,11,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",286.0,46.0,28.4,1.52,5.13,0.4,10.56,6.0,0.0,2493.0,1536.0,39.0,128.0,10.0,780.0,OR
1887,2021,11,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",2508.0,336.0,153.53,3.47,56.24,4.81,117.95,33.0,2.0,24038.0,10292.0,222.0,1642.0,283.0,11599.0,PA
1888,2021,11,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4503.0,487.0,191.32,3.83,57.19,4.25,230.41,96.0,7.0,43431.0,19788.0,694.0,2151.0,134.0,20664.0,AZ
1889,2021,11,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",374.0,56.0,31.54,0.0,8.66,0.0,15.8,2.0,0.0,2960.0,1574.0,0.0,297.0,0.0,1089.0,PA
1890,2021,11,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",60.0,11.0,5.9,0.0,0.56,0.0,4.54,0.0,0.0,721.0,221.0,0.0,15.0,0.0,485.0,FL
1891,2021,11,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",108.0,23.0,11.49,0.07,2.16,0.0,9.28,1.0,0.0,1409.0,767.0,8.0,49.0,0.0,585.0,CA
1892,2021,11,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",69.0,13.0,7.13,0.0,3.85,0.0,2.02,2.0,0.0,441.0,280.0,0.0,70.0,0.0,91.0,RI
1893,2021,11,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",58.0,6.0,1.33,0.0,1.0,0.0,3.67,1.0,0.0,268.0,61.0,0.0,19.0,0.0,188.0,ME
1894,2021,11,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",843.0,144.0,73.44,1.54,21.88,0.0,47.13,24.0,1.0,7930.0,3514.0,57.0,768.0,0.0,3591.0,NC
1895,2021,11,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",250.0,51.0,25.98,0.0,13.05,1.0,10.97,2.0,0.0,2307.0,1372.0,0.0,367.0,43.0,525.0,VA
1896,2021,11,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",147.0,22.0,11.66,0.0,0.0,0.0,10.34,3.0,1.0,1701.0,655.0,0.0,0.0,0.0,1046.0,NV
1897,2021,11,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",79.0,9.0,5.7,0.0,2.79,0.0,0.51,0.0,0.0,398.0,291.0,0.0,77.0,0.0,30.0,NY
1898,2021,11,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",548.0,97.0,49.45,1.0,17.19,0.03,29.33,8.0,2.0,4856.0,2270.0,24.0,508.0,2.0,2052.0,FL
1899,2021,11,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",659.0,88.0,42.25,1.0,7.3,3.12,34.32,10.0,8.0,7838.0,3336.0,505.0,258.0,131.0,3608.0,CA
1900,2021,11,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",554.0,76.0,43.27,1.0,5.88,0.0,25.85,10.0,0.0,3428.0,1617.0,68.0,201.0,0.0,1542.0,TX
1901,2021,11,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",61.0,9.0,4.84,0.0,0.33,0.0,3.84,0.0,0.0,607.0,270.0,0.0,29.0,0.0,308.0,GA
1902,2021,11,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",58.0,10.0,4.76,0.0,1.04,0.0,4.2,1.0,3.0,669.0,158.0,0.0,20.0,0.0,491.0,CA
1903,2021,11,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",30.0,4.0,2.31,0.0,0.0,0.0,1.69,0.0,0.0,307.0,214.0,0.0,0.0,0.0,93.0,KY
1904,2021,11,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",501.0,92.0,44.01,0.58,25.73,0.21,21.48,7.0,2.0,4658.0,2059.0,15.0,738.0,19.0,1827.0,WA
1905,2021,11,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",776.0,109.0,41.09,2.0,20.06,2.2,43.64,17.0,0.0,7154.0,2927.0,220.0,552.0,64.0,3391.0,CA
1906,2021,11,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",255.0,36.0,19.36,0.0,3.03,0.0,13.61,8.0,0.0,1934.0,1058.0,0.0,79.0,0.0,797.0,CA
1907,2021,11,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",357.0,98.0,63.64,1.29,16.63,0.72,15.73,1.0,0.0,5775.0,3903.0,36.0,636.0,28.0,1172.0,PR
1908,2021,11,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",267.0,52.0,24.83,0.0,5.28,1.8,20.09,7.0,0.0,2401.0,1233.0,0.0,162.0,29.0,977.0,UT
1909,2021,11,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",309.0,47.0,18.15,0.0,6.17,0.0,22.67,4.0,0.0,2981.0,981.0,0.0,153.0,0.0,1847.0,CA
1910,2021,11,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",489.0,52.0,30.06,0.6,7.3,0.61,13.43,4.0,4.0,2929.0,1556.0,9.0,188.0,23.0,1153.0,CA
1911,2021,11,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",88.0,18.0,9.97,0.0,1.46,0.0,6.57,0.0,0.0,1477.0,455.0,0.0,29.0,0.0,993.0,FL
1912,2021,11,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",676.0,104.0,53.22,1.98,14.14,0.63,34.03,5.0,0.0,5092.0,2766.0,218.0,392.0,19.0,1697.0,MO
1913,2021,11,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",168.0,48.0,18.9,0.0,21.58,0.0,7.52,2.0,0.0,2359.0,1256.0,0.0,519.0,0.0,584.0,VI
1914,2021,11,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",57.0,21.0,10.86,0.0,6.72,0.0,3.41,0.0,0.0,1119.0,735.0,0.0,213.0,0.0,171.0,VI
1915,2021,11,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",94.0,7.0,4.03,0.0,1.11,0.0,1.86,2.0,0.0,268.0,169.0,0.0,24.0,0.0,75.0,NY
1916,2021,11,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1162.0,207.0,89.63,2.69,41.86,1.96,70.86,20.0,0.0,10707.0,4758.0,79.0,1176.0,101.0,4593.0,FL
1917,2021,11,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",197.0,30.0,13.29,1.0,2.5,0.0,13.21,3.0,0.0,1226.0,485.0,28.0,65.0,0.0,648.0,OK
1918,2021,11,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",187.0,31.0,19.34,0.4,0.69,0.0,10.57,3.0,0.0,1721.0,1064.0,10.0,13.0,0.0,634.0,AZ
1919,2021,11,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",29.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,FL
1920,2021,11,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",65.0,13.0,6.45,0.0,0.06,0.0,6.49,2.0,2.0,578.0,214.0,0.0,1.0,0.0,363.0,AR
1921,2021,11,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.0,8.0,5.25,0.0,0.48,0.0,2.27,0.0,0.0,268.0,151.0,0.0,14.0,0.0,103.0,NM
1922,2021,11,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,107.0,91.0,0.0,16.0,0.0,0.0,AK
